Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Sunrise_1,Sunset_1,CodeSum_1,SnowFall_1,PrecipTotal_1,StnPressure_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,CodeSum_2,PrecipTotal_2,StnPressure_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
2013-10-08 00:00:00,75,43,59.0,3.0,48,53.0,2013-10-08 05:56:00,2013-10-08 17:22:00,MD,0.0,0.0,29.42,4.7,18,5.6,76,49,63.0,46,53.0,MD,0.0,29.49,4.0,17,5.0
2013-10-09 00:00:00,71,48,60.0,5.0,47,53.0,2013-10-09 05:57:00,2013-10-09 17:20:00,MD,0.0,0.0,29.45,3.6,12,4.6,70,52,61.0,47,53.0,MD,0.0,29.52,3.4,11,4.9
2013-10-10 00:00:00,74,46,60.0,5.0,50,55.0,2013-10-10 05:58:00,2013-10-10 17:19:00,BR,0.0,0.0,29.37,2.9,13,3.9,75,51,63.0,49,55.0,MD,0.0,29.44,3.0,12,3.8
2013-10-11 00:00:00,76,51,64.0,10.0,51,56.0,2013-10-11 05:59:00,2013-10-11 17:17:00,MD,0.0,0.0,29.28,7.3,14,7.7,77,56,67.0,48,56.0,MD,0.0,29.36,6.1,14,6.9
2013-10-12 00:00:00,73,46,60.0,6.0,54,57.0,2013-10-12 06:00:00,2013-10-12 17:15:00,RA BR,0.0,0.12,29.32,5.7,21,7.4,73,53,63.0,52,57.0,MD,0.01,29.39,6.0,21,8.6
2013-10-13 00:00:00,64,44,54.0,1.0,41,48.0,2013-10-13 06:02:00,2013-10-13 17:14:00,MD,0.0,0.0,29.62,5.3,32,6.6,65,46,56.0,40,48.0,MD,0.0,29.68,3.1,34,5.0
2013-10-14 00:00:00,62,42,52.0,-1.0,44,49.0,2013-10-14 06:03:00,2013-10-14 17:12:00,MD,0.0,0.0,29.53,6.6,8,8.4,62,45,54.0,43,49.0,MD,0.0,29.59,7.2,8,8.4
2013-10-15 00:00:00,64,49,57.0,4.0,51,54.0,2013-10-15 06:04:00,2013-10-15 17:11:00,RA BR,0.0,0.07,29.14,7.6,19,10.6,65,51,58.0,50,54.0,RA BR,0.09,29.22,6.9,19,9.7
2013-10-16 00:00:00,54,47,51.0,-1.0,45,48.0,2013-10-16 06:05:00,2013-10-16 17:09:00,DZ,0.0,0.001,29.16,10.5,25,10.8,54,47,51.0,43,47.0,DZ,0.001,29.23,10.5,25,10.7
2013-10-17 00:00:00,53,40,47.0,-5.0,44,46.0,2013-10-17 06:06:00,2013-10-17 17:07:00,RA BR,0.0,0.29,29.12,6.1,26,6.9,54,44,49.0,43,47.0,RA BR HZ,0.17,29.2,7.1,24,7.9
2013-10-18 00:00:00,50,39,45.0,-6.0,40,43.0,2013-10-18 06:07:00,2013-10-18 17:06:00,MD,0.0,0.0,29.18,8.3,26,8.7,50,42,46.0,39,43.0,MD,0.0,29.26,7.9,25,8.6
2013-10-19 00:00:00,54,42,48.0,-3.0,37,42.0,2013-10-19 06:08:00,2013-10-19 17:04:00,RA,0.0,0.01,29.1,8.9,25,9.2,54,43,49.0,36,43.0,RA,0.01,29.17,10.1,24,10.4
2013-10-20 00:00:00,61,36,49.0,-1.0,42,46.0,2013-10-20 06:10:00,2013-10-20 17:03:00,RA,0.0,0.01,29.07,5.1,20,6.1,65,41,53.0,41,47.0,RA,0.02,29.15,7.5,21,8.4
2013-10-21 00:00:00,55,33,44.0,-6.0,31,38.0,2013-10-21 06:11:00,2013-10-21 17:01:00,MD,0.0,0.001,29.19,10.8,27,11.5,55,36,46.0,32,40.0,RA,0.03,29.26,10.3,27,10.8
2013-10-22 00:00:00,42,29,36.0,-14.0,31,34.0,2013-10-22 06:12:00,2013-10-22 17:00:00,RA,0.01,0.001,29.21,5.4,26,6.1,41,31,36.0,31,35.0,RA DZ BR,0.03,29.28,4.6,26,5.4
2013-10-23 00:00:00,46,32,39.0,-10.0,27,34.0,2013-10-23 06:13:00,2013-10-23 16:58:00,MD,0.0,0.001,29.24,9.2,30,10.0,46,32,39.0,27,34.0,RA SN,0.001,29.32,9.2,29,9.2
2013-10-24 00:00:00,44,31,38.0,-11.0,25,33.0,2013-10-24 06:14:00,2013-10-24 16:57:00,MD,0.01,0.001,29.45,10.3,30,10.9,44,34,39.0,25,34.0,MD,0.0,29.52,9.2,30,9.9
2013-10-25 00:00:00,51,29,40.0,-8.0,26,35.0,2013-10-25 06:16:00,2013-10-25 16:56:00,MD,0.0,0.0,29.47,10.8,24,11.7,51,29,40.0,26,36.0,MD,0.0,29.57,10.4,23,11.3
2013-10-26 00:00:00,55,37,46.0,-2.0,29,39.0,2013-10-26 06:17:00,2013-10-26 16:54:00,MD,0.0,0.0,29.22,10.9,27,14.2,55,38,47.0,29,39.0,MD,0.0,29.3,10.5,26,13.4
2013-10-27 00:00:00,54,29,42.0,-6.0,29,37.0,2013-10-27 06:18:00,2013-10-27 16:53:00,MD,0.0,0.0,29.28,6.3,23,6.6,55,32,44.0,29,38.0,MD,0.0,29.37,6.4,23,6.7
2013-10-28 00:00:00,53,35,44.0,-3.0,37,41.0,2013-10-28 06:19:00,2013-10-28 16:51:00,MD,0.0,0.0,29.54,9.0,4,9.4,54,36,45.0,38,42.0,MD,0.0,29.6,8.8,4,10.3
2013-10-29 00:00:00,57,42,50.0,3.0,40,45.0,2013-10-29 06:20:00,2013-10-29 16:50:00,MD,0.0,0.001,29.49,6.1,10,7.5,57,43,50.0,39,45.0,RA HZ,0.001,29.57,5.9,11,6.6
2013-10-30 00:00:00,63,43,53.0,7.0,52,53.0,2013-10-30 06:22:00,2013-10-30 16:49:00,RA BR HZ,0.0,0.55,29.22,6.6,15,7.5,64,47,56.0,52,53.0,RA BR HZ,1.16,29.29,5.3,14,6.2
2013-10-31 00:00:00,64,46,55.0,9.0,56,57.0,2013-10-31 06:23:00,2013-10-31 16:47:00,RA BR,0.0,1.04,28.69,9.4,24,11.5,65,47,56.0,56,57.0,RA BR,2.03,28.77,9.5,23,11.4
2014-05-01 00:00:00,49,42,46.0,-7.0,38,42.0,2014-05-01 04:48:00,2014-05-01 18:49:00,RA DZ BR,0.0,0.09,29.02,13.5,24,13.4,50,43,47.0,42,44.0,RA DZ,0.09,29.1,14.1,24,14.0
2014-05-02 00:00:00,53,46,50.0,-4.0,39,45.0,2014-05-02 04:47:00,2014-05-02 18:50:00,MD,0.0,0.001,29.03,10.2,24,11.5,80,47,51.346420522903884,43,47.0,RA,0.04,29.1,10.7,23,11.9
2014-05-03 00:00:00,67,46,57.0,3.0,37,48.0,2014-05-03 04:46:00,2014-05-03 18:51:00,MD,0.0,0.0,29.07,13.8,28,14.7,68,49,59.0,39,49.0,MD,0.0,29.13,13.3,28,14.1
2014-05-04 00:00:00,58,44,51.0,-3.0,29,41.0,2014-05-04 04:44:00,2014-05-04 18:52:00,MD,0.0,0.0,29.31,4.8,3,10.0,61,47,54.0,31,43.0,MD,0.0,29.37,5.6,4,11.1
2014-05-05 00:00:00,55,43,49.0,-6.0,34,42.0,2014-05-05 04:43:00,2014-05-05 18:53:00,RA,0.0,0.05,29.26,12.6,5,13.1,59,45,52.0,36,44.0,RA,0.01,29.31,12.5,5,13.8
2014-05-06 00:00:00,63,41,52.0,-3.0,34,45.0,2014-05-06 04:42:00,2014-05-06 18:55:00,MD,0.0,0.0,29.21,12.6,7,13.7,63,45,54.0,38,47.0,MD,0.0,29.26,12.9,7,13.7
2014-05-07 00:00:00,78,48,63.0,8.0,42,50.0,2014-05-07 04:41:00,2014-05-07 18:56:00,MD,0.0,0.001,29.1,7.5,8,8.9,80,52,66.0,47,55.0,RA,0.001,29.15,6.3,10,9.3
2014-05-08 00:00:00,89,51,70.0,14.0,55,63.0,2014-05-08 04:39:00,2014-05-08 18:57:00,RA,0.0,0.1,29.08,13.7,21,14.2,93,68,81.0,58,66.0,MD,0.0,29.15,13.8,20,14.3
2014-05-09 00:00:00,73,54,64.0,8.0,52,58.0,2014-05-09 04:38:00,2014-05-09 18:58:00,RA BR,0.0,1.03,29.03,13.2,24,16.0,76,57,67.0,56,61.0,TSRA RA BR,1.43,29.1,12.4,23,15.3
2014-05-10 00:00:00,77,47,62.0,6.0,42,52.0,2014-05-10 04:37:00,2014-05-10 18:59:00,MD,0.0,0.0,29.19,2.9,25,6.9,77,52,65.0,44,54.0,MD,0.0,29.26,3.1,20,6.8
2014-05-11 00:00:00,81,52,67.0,10.0,53,59.0,2014-05-11 04:36:00,2014-05-11 19:00:00,MD,0.0,0.12,29.19,7.6,16,8.9,85,63,74.0,55,61.0,TSRA,0.41,29.26,7.8,17,10.1
2014-05-12 00:00:00,84,64,74.0,17.0,64,67.0,2014-05-12 04:35:00,2014-05-12 19:01:00,TS TSRA BR,0.0,2.09,29.13,6.6,19,12.0,86,65,76.0,67,70.0,TS RA BR,0.03,29.2,11.1,19,12.5
2014-05-13 00:00:00,67,52,60.0,2.0,53,56.0,2014-05-13 04:34:00,2014-05-13 19:02:00,RA BR,0.0,0.12,29.29,9.5,26,12.3,70,54,62.0,55,58.0,RA,0.14,29.35,8.1,25,10.8
2014-05-14 00:00:00,56,44,50.0,-8.0,39,46.0,2014-05-14 04:33:00,2014-05-14 19:03:00,RA BR,0.0,0.02,29.36,10.9,2,12.0,57,44,51.0,41,48.0,RA BR,0.06,29.41,11.4,1,12.5
2014-05-15 00:00:00,55,40,48.0,-10.0,35,41.0,2014-05-15 04:32:00,2014-05-15 19:04:00,RA,0.0,0.19,29.26,10.3,1,13.6,57,42,50.0,38,43.0,RA BR,0.26,29.32,9.2,1,13.6
2014-05-16 00:00:00,46,37,42.0,-17.0,34,38.0,2014-05-16 04:31:00,2014-05-16 19:05:00,RA DZ,0.0,0.1,29.33,4.9,6,8.0,45,41,43.0,37,40.0,RA,0.08,29.39,6.6,5,9.1
2014-05-17 00:00:00,60,39,50.0,-9.0,33,42.0,2014-05-17 04:30:00,2014-05-17 19:06:00,BR,0.0,0.0,29.4,7.7,26,8.5,61,41,51.0,34,44.0,BR,0.0,29.47,7.6,24,8.2
2014-05-18 00:00:00,69,47,58.0,-2.0,37,48.0,2014-05-18 04:29:00,2014-05-18 19:07:00,MD,0.0,0.0,29.47,9.8,22,10.5,70,48,59.0,38,49.0,MD,0.0,29.54,8.5,21,9.2
2014-05-19 00:00:00,69,45,57.0,-3.0,40,50.0,2014-05-19 04:28:00,2014-05-19 19:08:00,RA,0.0,0.001,29.34,12.7,16,13.3,71,53,62.0,40,52.0,RA,0.001,29.41,11.3,16,12.0
2014-05-20 00:00:00,85,62,74.0,13.0,58,63.0,2014-05-20 04:27:00,2014-05-20 19:09:00,TS TSRA RA BR,0.0,0.82,29.12,9.9,20,11.1,87,63,75.0,60,65.0,TS TSRA BR,0.64,29.19,10.5,20,11.9
2014-05-21 00:00:00,86,63,75.0,14.0,55,63.0,2014-05-21 04:26:00,2014-05-21 19:10:00,RA BR HZ,0.0,0.01,29.16,4.4,31,7.5,89,68,79.0,58,66.0,HZ,0.01,29.21,4.8,30,7.9
2014-05-22 00:00:00,70,53,62.0,1.0,47,54.0,2014-05-22 04:25:00,2014-05-22 19:11:00,MD,0.0,0.0,29.36,4.0,5,6.8,69,54,62.0,50,56.0,MD,0.0,29.42,5.4,5,7.5
2014-05-23 00:00:00,69,48,59.0,-2.0,43,51.0,2014-05-23 04:25:00,2014-05-23 19:12:00,MD,0.0,0.0,29.47,6.2,5,6.5,68,51,60.0,46,52.0,MD,0.0,29.52,5.1,5,6.0
2014-05-24 00:00:00,74,47,61.0,-1.0,42,52.0,2014-05-24 04:24:00,2014-05-24 19:13:00,MD,0.0,0.0,29.44,3.9,6,5.2,74,50,62.0,45,53.0,MD,0.0,29.5,3.2,7,4.6
2014-05-25 00:00:00,83,50,67.0,5.0,46,56.0,2014-05-25 04:23:00,2014-05-25 19:14:00,MD,0.0,0.0,29.35,2.3,15,5.0,85,54,70.0,49,58.0,MD,0.0,29.41,1.7,15,4.5
2014-05-26 00:00:00,87,61,74.0,12.0,59,65.0,2014-05-26 04:22:00,2014-05-26 19:15:00,MD,0.0,0.0,29.25,5.9,21,7.5,90,67,79.0,62,67.0,TS,0.08,29.31,6.3,21,7.7
2014-05-27 00:00:00,85,58,72.0,10.0,61,65.0,2014-05-27 04:22:00,2014-05-27 19:16:00,RA BR,0.0,0.21,29.21,5.3,25,10.0,85,61,73.0,65,68.0,RA BR,0.5,29.26,5.3,24,9.7
2014-05-28 00:00:00,71,56,64.0,1.0,49,55.0,2014-05-28 04:21:00,2014-05-28 19:16:00,RA BR,0.0,0.03,29.29,9.1,4,9.3,73,58,66.0,54,59.0,RA BR HZ,0.68,29.35,8.3,4,9.1
2014-05-29 00:00:00,76,54,65.0,1.0,51,57.0,2014-05-29 04:21:00,2014-05-29 19:17:00,MD,0.0,0.0,29.38,8.4,5,9.0,77,57,67.0,55,59.0,MD,0.0,29.42,8.8,4,9.7
2014-05-30 00:00:00,79,53,66.0,2.0,49,57.0,2014-05-30 04:20:00,2014-05-30 19:18:00,MD,0.0,0.0,29.44,6.1,6,7.0,79,57,68.0,53,59.0,MD,0.0,29.49,7.1,7,8.0
2014-05-31 00:00:00,88,54,71.0,7.0,50,59.0,2014-05-31 04:20:00,2014-05-31 19:19:00,MD,0.0,0.0,29.39,5.8,12,8.0,89,60,75.0,53,62.0,MD,0.0,29.45,5.1,11,7.4
2014-06-01 00:00:00,90,63,77.0,13.0,59,66.0,2014-06-01 04:19:00,2014-06-01 19:20:00,MD,0.0,0.001,29.24,12.9,18,13.0,92,69,81.0,60,68.0,MD,0.001,29.31,12.0,18,12.1
2014-06-02 00:00:00,83,68,76.0,12.0,62,67.0,2014-06-02 04:19:00,2014-06-02 19:20:00,RA,0.0,0.14,29.11,13.2,22,14.6,85,69,77.0,65,70.0,MD,0.2,29.18,13.4,22,15.0
2014-06-03 00:00:00,81,66,74.0,10.0,50,60.0,2014-06-03 04:18:00,2014-06-03 19:21:00,MD,0.0,0.0,29.18,7.2,28,9.8,82,70,76.0,53,62.0,MD,0.0,29.24,3.7,29,10.5
2014-06-04 00:00:00,70,55,63.0,-1.0,53,57.0,2014-06-04 04:18:00,2014-06-04 19:22:00,RA BR,0.0,0.19,29.13,7.8,6,9.3,72,58,65.0,56,59.0,RA BR,0.12,29.18,8.5,6,10.9
2014-06-05 00:00:00,76,52,64.0,-1.0,42,53.0,2014-06-05 04:17:00,2014-06-05 19:23:00,MD,0.0,0.0,29.23,5.0,6,6.0,75,56,66.0,44,55.0,MD,0.0,29.29,6.5,6,7.8
2014-06-06 00:00:00,81,49,65.0,-1.0,40,54.0,2014-06-06 04:17:00,2014-06-06 19:23:00,MD,0.0,0.0,29.26,3.9,11,4.9,82,54,68.0,42,55.0,MD,0.0,29.32,4.8,9,5.6
2014-06-07 00:00:00,84,57,71.0,5.0,50,59.0,2014-06-07 04:17:00,2014-06-07 19:24:00,RA,0.0,0.08,29.18,3.3,9,7.7,85,62,74.0,51,60.0,RA,0.12,29.23,4.2,10,7.1
2014-06-08 00:00:00,72,54,63.0,-3.0,44,53.0,2014-06-08 04:17:00,2014-06-08 19:25:00,RA,0.0,0.23,29.28,13.9,2,14.1,70,55,63.0,48,55.0,RA BR,0.21,29.33,15.4,1,15.7
2014-06-09 00:00:00,78,55,67.0,1.0,48,55.0,2014-06-09 04:16:00,2014-06-09 19:25:00,MD,0.0,0.0,29.24,7.7,4,8.5,79,56,68.0,52,58.0,MD,0.0,29.29,6.3,4,8.0
2014-06-10 00:00:00,66,56,61.0,-6.0,51,55.0,2014-06-10 04:16:00,2014-06-10 19:26:00,RA BR,0.0,1.26,29.12,10.0,3,10.3,70,59,65.0,56,59.0,RA DZ BR,0.45,29.17,8.3,3,9.1
2014-06-11 00:00:00,67,57,62.0,-5.0,55,58.0,2014-06-11 04:16:00,2014-06-11 19:26:00,RA DZ BR,0.0,0.52,29.0,6.4,34,7.4,69,62,66.0,60,62.0,RA DZ BR HZ,0.03,29.05,2.2,36,5.8
2014-06-12 00:00:00,79,58,69.0,1.0,56,62.0,2014-06-12 04:16:00,2014-06-12 19:27:00,DZ BR,0.0,0.001,29.08,8.6,27,10.0,82,63,73.0,59,64.0,DZ BR,0.01,29.13,8.9,26,9.8
2014-06-13 00:00:00,75,55,65.0,-3.0,41,52.0,2014-06-13 04:16:00,2014-06-13 19:27:00,MD,0.0,0.0,29.26,6.4,31,9.8,75,57,66.0,45,55.0,MD,0.0,29.32,3.4,34,7.5
2014-06-14 00:00:00,79,52,66.0,-2.0,43,55.0,2014-06-14 04:16:00,2014-06-14 19:28:00,MD,0.0,0.0,29.31,7.8,17,8.3,80,57,69.0,43,56.0,MD,0.0,29.37,7.5,17,8.6
2014-06-15 00:00:00,84,60,72.0,4.0,55,63.0,2014-06-15 04:16:00,2014-06-15 19:28:00,MD,0.0,0.0,29.17,14.3,19,15.7,86,64,75.0,58,65.0,MD,0.001,29.24,13.4,19,14.5
2014-06-16 00:00:00,88,67,78.0,9.0,61,67.0,2014-06-16 04:16:00,2014-06-16 19:29:00,MD,0.0,0.0,29.24,7.4,21,8.7,90,69,80.0,64,70.0,MD,0.0,29.31,7.1,21,8.8
2014-06-17 00:00:00,91,77,84.0,15.0,64,70.0,2014-06-17 04:16:00,2014-06-17 19:29:00,RA,0.0,0.001,29.15,9.1,22,12.6,93,79,86.0,68,74.0,MD,0.0,29.22,11.5,21,13.9
2014-06-18 00:00:00,82,61,72.0,2.0,63,66.0,2014-06-18 04:16:00,2014-06-18 19:29:00,TS TSRA BR HZ,0.0,0.65,29.24,2.0,23,10.2,85,63,74.0,67,70.0,TS TSRA RA BR,0.8,29.29,3.3,23,10.6
2014-06-19 00:00:00,79,59,69.0,-1.0,61,64.0,2014-06-19 04:16:00,2014-06-19 19:30:00,TSRA FG+ BR HZ,0.0,0.32,29.33,6.0,7,8.2,82,60,71.0,66,68.0,TSRA RA BR HZ,0.39,29.39,5.4,6,7.6
2014-06-20 00:00:00,85,63,74.0,4.0,63,67.0,2014-06-20 04:16:00,2014-06-20 19:30:00,BR HZ,0.0,0.01,29.23,2.6,30,8.5,86,66,76.0,67,70.0,RA BR VCFG,0.03,29.28,2.6,29,8.8
2014-06-21 00:00:00,84,60,72.0,2.0,62,65.0,2014-06-21 04:16:00,2014-06-21 19:30:00,RA BR,0.0,1.28,29.21,0.7,17,7.3,85,63,74.0,65,67.0,RA BR,0.73,29.26,2.1,17,6.5
2014-06-22 00:00:00,82,63,73.0,3.0,61,64.0,2014-06-22 04:17:00,2014-06-22 19:31:00,FG+ BR HZ,0.0,0.0,29.16,4.4,7,4.9,82,66,74.0,64,67.0,BR,0.0,29.23,4.8,8,5.8
2014-06-23 00:00:00,81,66,74.0,4.0,65,68.0,2014-06-23 04:17:00,2014-06-23 19:31:00,RA BR,0.0,0.05,29.11,2.9,22,5.5,84,69,77.0,69,71.0,RA BR,0.16,29.18,1.9,22,5.5
2014-06-24 00:00:00,87,70,79.0,8.0,65,69.0,2014-06-24 04:17:00,2014-06-24 19:31:00,TSRA RA,0.0,0.41,29.15,0.8,36,4.7,85,70,78.0,70,72.0,RA BR,1.15,29.21,0.9,15,5.7
2014-06-25 00:00:00,80,59,70.0,-1.0,58,61.0,2014-06-25 04:17:00,2014-06-25 19:31:00,FG+ FG BR HZ,0.0,0.001,29.28,6.8,4,7.3,79,62,71.0,63,65.0,BR HZ,0.02,29.34,5.3,4,6.2
2014-06-26 00:00:00,78,59,69.0,-2.0,57,61.0,2014-06-26 04:18:00,2014-06-26 19:31:00,BR HZ,0.0,0.0,29.34,6.2,5,6.8,77,60,69.0,60,63.0,BR HZ,0.0,29.38,5.5,6,7.1
2014-06-27 00:00:00,88,59,74.0,3.0,62,67.0,2014-06-27 04:18:00,2014-06-27 19:31:00,FG BR HZ,0.0,0.001,29.28,7.9,16,9.8,91,62,77.0,65,70.0,BR HZ,0.0,29.34,7.2,16,9.0
2014-06-28 00:00:00,87,71,79.0,8.0,67,70.0,2014-06-28 04:19:00,2014-06-28 19:31:00,MD,0.0,0.0,29.23,11.8,18,12.1,88,75,82.0,70,73.0,TS TSRA,0.16,29.31,11.1,17,11.7
2014-06-29 00:00:00,85,69,77.0,6.0,67,71.0,2014-06-29 04:19:00,2014-06-29 19:31:00,RA,0.0,0.07,29.2,12.3,21,12.9,88,71,80.0,70,73.0,MD,0.04,29.26,12.4,21,13.2
2014-06-30 00:00:00,87,67,77.0,5.0,67,70.0,2014-06-30 04:19:00,2014-06-30 19:31:00,TS TSRA RA,0.0,2.6,29.05,6.3,20,12.6,88,68,78.0,71,73.0,TS TSRA RA BR,2.06,29.1,9.0,19,12.7
2014-07-01 00:00:00,80,67,74.0,2.0,60,65.0,2014-07-01 04:20:00,2014-07-01 19:31:00,RA,0.0,0.001,29.02,12.3,24,12.4,84,68,76.0,64,68.0,RA DZ BR,0.04,29.08,14.9,24,14.6
2014-07-02 00:00:00,70,56,63.0,-9.0,53,57.0,2014-07-02 04:20:00,2014-07-02 19:31:00,RA DZ BR HZ,0.0,0.12,29.23,5.3,30,9.6,74,58,66.0,56,60.0,RA DZ BR HZ,0.12,29.28,6.3,30,9.7
2014-07-03 00:00:00,76,56,66.0,-6.0,48,56.0,2014-07-03 04:21:00,2014-07-03 19:31:00,RA,0.0,0.07,29.41,2.2,30,6.8,75,57,66.0,51,58.0,RA DZ BR,0.05,29.47,1.8,1,7.0
2014-07-04 00:00:00,79,58,69.0,-3.0,48,57.0,2014-07-04 04:22:00,2014-07-04 19:30:00,HZ,0.0,0.0,29.54,2.9,6,7.2,79,60,70.0,50,59.0,HZ,0.0,29.6,2.8,6,7.1
2014-07-05 00:00:00,77,60,69.0,-3.0,54,60.0,2014-07-05 04:22:00,2014-07-05 19:30:00,RA HZ,0.0,0.001,29.41,8.0,21,8.3,79,63,71.0,55,62.0,RA HZ,0.01,29.47,9.2,21,9.6
2014-07-06 00:00:00,87,63,75.0,3.0,63,68.0,2014-07-06 04:23:00,2014-07-06 19:30:00,MD,0.0,0.0,29.1,11.8,22,12.3,89,66,78.0,66,70.0,MD,0.0,29.17,12.5,22,12.9
2014-07-07 00:00:00,88,71,80.0,8.0,63,69.0,2014-07-07 04:23:00,2014-07-07 19:30:00,TSRA,0.0,0.63,29.0,6.9,27,8.6,89,72,81.0,66,71.0,TSRA,0.48,29.05,9.1,27,10.3
2014-07-08 00:00:00,81,66,74.0,1.0,59,65.0,2014-07-08 04:24:00,2014-07-08 19:29:00,TSRA,0.0,0.54,29.01,10.9,28,12.0,84,70,77.0,62,68.0,RA,0.48,29.07,11.5,27,13.0
2014-07-09 00:00:00,80,62,71.0,-2.0,54,61.0,2014-07-09 04:25:00,2014-07-09 19:29:00,MD,0.0,0.0,29.25,6.8,32,8.4,81,64,73.0,58,64.0,MD,0.0,29.31,3.0,1,6.1
2014-07-10 00:00:00,79,60,70.0,-3.0,53,60.0,2014-07-10 04:25:00,2014-07-10 19:29:00,MD,0.0,0.0,29.42,4.1,10,4.4,78,63,71.0,56,62.0,MD,0.0,29.49,4.5,9,5.4
2014-07-11 00:00:00,81,60,71.0,-2.0,54,61.0,2014-07-11 04:26:00,2014-07-11 19:28:00,RA,0.0,0.01,29.42,5.1,18,5.4,83,63,73.0,54,63.0,MD,0.001,29.48,5.5,17,6.5
2014-07-12 00:00:00,80,70,75.0,2.0,66,69.0,2014-07-12 04:27:00,2014-07-12 19:28:00,RA BR,0.0,0.47,29.23,9.1,20,10.5,81,70,76.0,69,72.0,TSRA RA BR,3.31,29.3,8.6,21,10.6
2014-07-13 00:00:00,85,68,77.0,4.0,61,67.0,2014-07-13 04:28:00,2014-07-13 19:27:00,MD,0.0,0.01,29.18,8.9,28,9.7,86,71,79.0,65,69.0,MD,0.04,29.24,9.1,27,10.0
2014-07-14 00:00:00,80,61,71.0,-2.0,54,61.0,2014-07-14 04:28:00,2014-07-14 19:27:00,MD,0.0,0.2,29.11,7.3,31,8.1,81,64,73.0,57,63.0,MD,0.37,29.17,5.9,30,7.4
2014-07-15 00:00:00,70,55,63.0,-11.0,50,56.0,2014-07-15 04:29:00,2014-07-15 19:26:00,RA,0.0,0.05,29.21,10.0,30,10.5,71,57,64.0,53,58.0,RA,0.05,29.26,10.0,29,10.4
2014-07-16 00:00:00,72,55,64.0,-10.0,47,55.0,2014-07-16 04:30:00,2014-07-16 19:25:00,MD,0.0,0.0,29.29,3.3,2,7.4,73,56,65.0,50,57.0,MD,0.0,29.36,3.2,2,7.1
2014-07-17 00:00:00,78,54,66.0,-8.0,50,57.0,2014-07-17 04:31:00,2014-07-17 19:25:00,MD,0.0,0.0,29.37,3.0,12,5.5,78,58,68.0,53,60.0,MD,0.0,29.43,2.5,15,5.1
2014-07-18 00:00:00,79,59,69.0,-5.0,53,60.0,2014-07-18 04:32:00,2014-07-18 19:24:00,MD,0.0,0.0,29.39,5.7,14,6.9,81,64,73.0,55,62.0,MD,0.0,29.46,4.9,16,6.2
2014-07-19 00:00:00,80,57,69.0,-5.0,52,60.0,2014-07-19 04:33:00,2014-07-19 19:23:00,HZ,0.0,0.0,29.33,4.2,11,4.6,80,62,71.0,56,63.0,MD,0.0,29.39,3.2,9,4.3
2014-07-20 00:00:00,82,60,71.0,-3.0,56,63.0,2014-07-20 04:33:00,2014-07-20 19:23:00,MD,0.0,0.0,29.31,4.0,22,4.5,84,66,75.0,59,65.0,MD,0.0,29.37,3.8,23,4.4
2014-07-21 00:00:00,86,63,75.0,1.0,61,66.0,2014-07-21 04:34:00,2014-07-21 19:22:00,MD,0.0,0.0,29.34,6.9,20,7.2,87,68,78.0,63,69.0,MD,0.0,29.41,7.6,19,8.0
2014-07-22 00:00:00,90,69,80.0,6.0,67,71.0,2014-07-22 04:35:00,2014-07-22 19:21:00,TS,0.0,0.01,29.27,8.3,22,11.9,91,72,82.0,70,74.0,TSRA BR,0.19,29.34,9.6,21,12.9
2014-07-23 00:00:00,75,59,67.0,-7.0,51,58.0,2014-07-23 04:36:00,2014-07-23 19:20:00,MD,0.0,0.0,29.41,15.7,2,16.1,76,64,70.0,56,61.0,MD,0.0,29.47,16.4,2,16.7
2014-07-24 00:00:00,75,57,66.0,-8.0,47,56.0,2014-07-24 04:37:00,2014-07-24 19:19:00,MD,0.0,0.0,29.39,6.2,5,8.8,75,60,68.0,52,59.0,MD,0.0,29.44,5.0,4,8.2
2014-07-25 00:00:00,75,55,65.0,-9.0,54,60.0,2014-07-25 04:38:00,2014-07-25 19:18:00,MD,0.0,0.001,29.24,8.4,21,9.1,77,60,69.0,57,62.0,MD,0.001,29.31,8.7,21,9.2
2014-07-26 00:00:00,84,68,76.0,2.0,63,67.0,2014-07-26 04:39:00,2014-07-26 19:18:00,MD,0.0,0.0,29.1,3.9,24,5.5,85,70,78.0,67,70.0,MD,0.0,29.16,7.0,23,8.1
2014-07-27 00:00:00,87,65,76.0,2.0,59,66.0,2014-07-27 04:40:00,2014-07-27 19:17:00,RA BR HZ,0.0,0.02,29.08,12.2,30,15.0,89,66,78.0,62,68.0,BR,0.04,29.13,11.4,30,14.2
2014-07-28 00:00:00,73,59,66.0,-8.0,48,56.0,2014-07-28 04:41:00,2014-07-28 19:16:00,MD,0.0,0.0,29.33,9.2,36,11.1,73,62,68.0,50,58.0,MD,0.0,29.38,10.0,36,12.2
2014-07-29 00:00:00,81,58,70.0,-4.0,53,60.0,2014-07-29 04:42:00,2014-07-29 19:15:00,MD,0.0,0.01,29.28,8.4,30,9.6,81,60,71.0,55,62.0,MD,0.0,29.34,4.8,29,8.0
